orthomap	organism	mirna	gene	log2FoldChange	pvalue	baseMean	bMctrl	bMtreat	padj
ENSG00000237190|ENSMUSG00000020392	human	mir769	CDKN2AIPNL	-0.868278425162911	7.418792231371931e-09	154.306172861445	199.679877867063	108.932467855827	3.322328694918734e-08
ENSG00000163590|ENSMUSG00000027784	human	mir769	PPM1L	-0.554391998198025	7.893249686013721e-09	447.07533086187	532.123457451149	362.02720427259	3.3875196569142216e-08
ENSG00000111145|ENSMUSG00000008398	human	mir769	ELK3	-0.609387815780973	8.307991626714681e-09	333.624439903434	403.264013367063	263.984866439805	3.422892550206449e-08
ENSG00000124120|ENSMUSG00000017679	human	mir769	TTPAL	-0.682860170039289	1.00360380961209e-08	229.766117393601	283.382256890914	176.149977896287	3.975815091924818e-08
ENSG00000108306|ENSMUSG00000020883	human	mir769	FBXL20	-0.730393142266756	1.14340845727084e-08	195.007082088112	243.590046939209	146.424117237014	4.361891522181353e-08
ENSG00000151414|ENSMUSG00000026393	human	mir769	NEK7	0.720922202449744	1.37816660979221e-08	209.199864203922	157.747121376722	260.652607031123	4.9201029254375824e-08
ENSG00000018625|ENSMUSG00000007097	human	mir769	ATP1A2	0.864386539597289	1.48080767658801e-08	149.705135365994	105.861650680496	193.548620051493	4.9201029254375824e-08
ENSG00000134769|ENSMUSG00000024302	human	mir769	DTNA	-0.637242308368798	1.43163655857022e-08	299.787922338681	365.157967453159	234.417877224203	4.9201029254375824e-08
ENSG00000168505|ENSMUSG00000034486	human	mir769	GBX2	0.503283310728158	1.46758189687476e-08	410.497882126346	339.441633085049	481.554131167642	4.9201029254375824e-08
ENSG00000111052|ENSMUSG00000019906	human	mir769	LIN7A	-0.800640036926786	2.0494100069473e-08	160.041575692113	203.614885405921	116.468265978304	6.596538459861622e-08
ENSG00000163683|ENSMUSG00000037822	human	mir769	SMIM14	0.581191810568898	7.09729585917044e-08	376.889991500886	301.786198290911	451.993784710861	2.215216586347137e-07
ENSG00000150593|ENSMUSG00000024975	human	mir769	PDCD4	0.615536730881222	8.02919481147097e-08	249.827183615195	197.115730419419	302.538636810972	2.4323737222985583e-07
ENSG00000078725|ENSMUSG00000028351	human	mir769	BRINP1	-0.802827037538447	8.79063248808478e-08	145.223977401435	184.890759295211	105.557195507659	2.586957560779235e-07
ENSG00000154127|ENSMUSG00000032020	human	mir769	UBASH3B	-0.665397418891517	1.69189014937838e-07	207.798877176686	255.114023012873	160.483731340499	4.84068570516592e-07
ENSG00000181904|ENSMUSG00000045767	human	mir769	C5orf24	0.662812179876024	2.08683904724602e-07	209.039292394902	161.62162326713	256.456961522673	5.809308699090272e-07
ENSG00000163531|ENSMUSG00000026442	human	mir769	NFASC	-0.717704994785069	2.20308256084553e-07	218.910759978734	272.509965382857	165.311554574611	5.971513257028673e-07
ENSG00000105514|ENSMUSG00000019066	human	mir769	RAB3D	-0.729103122408544	4.44047778195184e-07	159.337175750031	199.011591365272	119.66276013479	1.1727415680539476e-06
ENSG00000181274|ENSMUSG00000070526	human	mir769	FRAT2	0.550815122465641	6.82609680409117e-07	261.902199732937	212.315589661206	311.488809804667	1.7577199270534763e-06
ENSG00000165905|ENSMUSG00000040434	human	mir769	LARGE2	-0.74429395737217	8.99791065438101e-07	138.35504837011	173.525414516257	103.184682223963	2.2129839580090203e-06
ENSG00000196372|ENSMUSG00000033781	human	mir769	ASB13	-0.789391526836043	9.02381808120183e-07	127.545851888128	161.86180619779	93.2298975784648	2.2129839580090203e-06
ENSG00000106688|ENSMUSG00000024935	human	mir769	SLC1A1	-0.743000345093464	1.19885391184881e-06	140.910600674762	176.666358711963	105.154842637562	2.8716733237308707e-06
ENSG00000134265|ENSMUSG00000024581	human	mir769	NAPG	-0.517222255803658	1.26230811647364e-06	276.644472924153	325.887484056721	227.401461791584	2.9549485453814758e-06
ENSG00000167654|ENSMUSG00000034958	human	mir769	ATCAY	0.501058927790273	1.70010062540952e-06	339.40238787265	280.877330120111	397.927445625189	3.8913414314929016e-06
ENSG00000091656|ENSMUSG00000025255	human	mir769	ZFHX4	-0.680845901262643	2.59945376623263e-06	152.903737737857	188.56003625476	117.247439220955	5.8205160417817585e-06
ENSG00000100324|ENSMUSG00000022414	human	mir769	TAB1	-0.549085627485971	3.00351616470634e-06	254.134299312447	302.108284034624	206.160314590269	6.447627516510759e-06
ENSG00000152932|ENSMUSG00000021700	human	mir769	RAB3C	-0.731696857633102	3.00471961934482e-06	134.245537194748	167.825291931795	100.665782457701	6.447627516510759e-06
ENSG00000104967|ENSMUSG00000030411	human	mir769	NOVA2	0.718630014012176	4.30365076350334e-06	133.582219335073	100.739698110469	166.424740559676	8.865520572816881e-06
ENSG00000143768|ENSMUSG00000038793	human	mir769	LEFTY2	-0.700811976351474	4.30003789883989e-06	137.148769331325	170.058145798029	104.239392864622	8.865520572816881e-06
ENSG00000079156|ENSMUSG00000042359	human	mir769	OSBPL6	-0.637972649313859	4.5809225522325e-06	173.391964966119	211.334512547189	135.44941738505	9.157363445130739e-06
ENSG00000004766|ENSMUSG00000001376	human	mir769	VPS50	-0.568218610762471	4.6231349431728e-06	206.508413411303	246.852763396825	166.164063425782	9.157363445130739e-06
ENSG00000177570|ENSMUSG00000058656	human	mir769	SAMD12	-0.642062850574135	6.41941210617914e-06	188.840619565324	230.400630321125	147.280608809523	1.2475461262951915e-05
ENSG00000076067|ENSMUSG00000040043	human	mir769	RBMS2	-0.516917266750737	7.93910118344765e-06	257.797064907059	303.670805462447	211.923324351671	1.5143100405464964e-05
ENSG00000197971|ENSMUSG00000041607	human	mir769	MBP	-0.506147101831255	9.4042768932409e-06	269.988162600211	317.04249999089	222.933825209531	1.761164581825114e-05
ENSG00000170653|ENSMUSG00000099083	human	mir769	ATF7	-0.534626993123325	9.71848850845422e-06	215.953485274451	255.698477742735	176.208492806167	1.7875077078049727e-05
ENSG00000198910|ENSMUSG00000031391	human	mir769	L1CAM	0.619952386051495	1.2630557269332e-05	189.09499425	148.868465283675	229.321523216326	2.2823638574406947e-05
ENSG00000116544|ENSMUSG00000042388	human	mir769	DLGAP3	0.596431405818482	1.39020085599552e-05	175.124531949397	139.228102218152	211.020961680642	2.4688049684058372e-05
ENSG00000134762|ENSMUSG00000059898	human	mir769	DSC3	-0.7932175505644	1.92644415582253e-05	106.00798963393	134.706038320308	77.3099409475511	3.363114373724078e-05
ENSG00000132510|ENSMUSG00000018476	human	mir769	KDM6B	-0.615680127849453	2.15027169460619e-05	154.676945012159	187.399924844824	121.953965179494	3.691299742407293e-05
ENSG00000166946|ENSMUSG00000023572	human	mir769	CCNDBP1	-0.559034042663236	2.84386531637887e-05	175.848478233226	209.689854106956	142.007102359496	4.8019365178200595e-05
ENSG00000086289|ENSMUSG00000002808	human	mir769	EPDR1	0.669922993387941	3.55726115198458e-05	130.407267652425	100.434098082302	160.380437222547	5.909643526684061e-05
ENSG00000116254|ENSMUSG00000005045	human	mir769	CHD5	0.621185910536717	3.72968906678941e-05	155.7449709377	122.511729808233	188.978212067166	6.0977456171318936e-05
ENSG00000049130|ENSMUSG00000019966	human	mir769	KITLG	-0.542805151746709	4.06900209924104e-05	187.441390279829	222.478994938536	152.403785621121	6.548550253466049e-05
ENSG00000130635|ENSMUSG00000026837	human	mir769	COL5A1	-0.568358157549157	4.15891175234798e-05	176.193016899221	210.651610677921	141.73442312052	6.590275546028338e-05
ENSG00000134897|ENSMUSG00000041684	human	mir769	BIVM	-0.785431875726519	5.72958496392252e-05	83.3748709051902	105.791586017246	60.9581557931341	8.941625019454841e-05
ENSG00000140577|ENSMUSG00000030527	human	mir769	CRTC3	-0.699625930793208	6.03721268697946e-05	109.499978170171	135.780096433145	83.2198599071961	9.281088160580363e-05
ENSG00000153012|ENSMUSG00000039252	human	mir769	LGI2	0.503331747019658	7.34359294081258e-05	201.461013524389	166.497341389452	236.424685659325	0.00011123383425054348
ENSG00000164118|ENSMUSG00000038215	human	mir769	CEP44	-0.53222581511794	7.85340017244283e-05	177.896829029778	210.526096718899	145.267561340657	0.00011723191561762485
ENSG00000179331|ENSMUSG00000055069	human	mir769	RAB39A	-0.607264603608459	0.0001018099284715	127.403118029774	154.03502216209	100.771213897457	0.00014980603760806428
ENSG00000107021|ENSMUSG00000039678	human	mir769	TBC1D13	-0.518690036925836	0.0001140794847918	177.883593574472	209.698506252151	146.068680896793	0.00016549559061345632
ENSG00000172572|ENSMUSG00000041741	human	mir769	PDE3A	-0.751598217979744	0.000121705459756	101.033393121898	127.026223018065	75.0405632257303	0.00017410642159538888
ENSG00000026508|ENSMUSG00000005087	human	mir769	CD44	0.556930424469371	0.0001373529931867	150.533300006426	121.642632742943	179.42396726991	0.00019379942874287807
ENSG00000148680|ENSMUSG00000024798	human	mir769	HTR7	-0.64225453237639	0.0001700420178346	111.002294681654	135.528981221313	86.4756081419941	0.00023668010590491623
ENSG00000069702|ENSMUSG00000029287	human	mir769	TGFBR3	-0.631324844119965	0.0001754712515953	110.819316249274	134.90234722266	86.7362852758887	0.00024098051885754532
ENSG00000140848|ENSMUSG00000034361	human	mir769	CPNE2	0.530717541844659	0.0002633365071381	147.623168454107	120.590672390833	174.655664517381	0.0003568902662529513
ENSG00000158747|ENSMUSG00000041120	human	mir769	NBL1	-0.594331587234766	0.0002674683636594	116.386586861358	140.229582333379	92.5435913893364	0.00035778235658335324
ENSG00000196338|ENSMUSG00000031302	human	mir769	NLGN3	0.503788003810971	0.000274882162803	164.635096846915	136.005606386495	193.264587307334	0.0003629854201116538
ENSG00000145087|ENSMUSG00000022829	human	mir769	STXBP5L	-0.663254676010442	0.0002925570140973	108.711586195348	133.49562226204	83.927550128657	0.00038143509432939115
ENSG00000092871|ENSMUSG00000020696	human	mir769	RFFL	-0.516116904224303	0.000312043658929	163.894729469301	193.079265325098	134.710193613505	0.0004017562108710875
ENSG00000139973|ENSMUSG00000044912	human	mir769	SYT16	-0.622367464407051	0.0003976570145965	103.010518546826	125.103616745742	80.9174203479107	0.0005056626234992531
ENSG00000134317|ENSMUSG00000020656	human	mir769	GRHL1	-0.616022331490835	0.0004209972034285	100.749743061085	122.148867746058	79.3506183761116	0.0005225894341031916
ENSG00000184304|ENSMUSG00000002688	human	mir769	PRKD1	-0.725842635199175	0.0004211157575783	81.842702447093	102.25369794424	61.4317069499465	0.0005225894341031916
ENSG00000138639|ENSMUSG00000057315	human	mir769	ARHGAP24	-0.519113641898482	0.0004521809618716	196.361731730244	231.49108685572	161.232376604769	0.0005544599889616048
ENSG00000197565|ENSMUSG00000031273	human	mir769	COL4A6	-0.500011049992919	0.0004946380473291	187.219090357581	219.513080459298	154.925100255864	0.0005993849279399683
ENSG00000143333|ENSMUSG00000026475	human	mir769	RGS16	-0.585451560755688	0.0005351257977811	112.09987275937	134.738249787364	89.461495731375	0.0006409064787378291
ENSG00000165959|ENSMUSG00000021097	human	mir769	CLMN	-0.575482097219794	0.000560137249828	124.050888422195	148.666368747591	99.4354080967989	0.0006631509969228047
ENSG00000106078|ENSMUSG00000020173	human	mir769	COBL	-0.586184149251508	0.000757109337139	106.430213922897	127.95991860602	84.9005092397739	0.0008861620650604205
ENSG00000175984|ENSMUSG00000007379	human	mir769	DENND2C	-0.659814465044844	0.0008929820409397	86.776528362205	106.506056367279	67.0470003571309	0.0010334511260313383
ENSG00000204991|ENSMUSG00000010154	human	mir769	SPIRE2	-0.578687895537049	0.0009716503034207	101.337557748623	121.591333931217	81.0837815660292	0.001111999791692579
ENSG00000138650|ENSMUSG00000049100	human	mir769	PCDH10	0.522074844901079	0.0011797723273766	124.22307685432	101.809605739259	146.636547969381	0.0013337846423470848
ENSG00000174206|ENSMUSG00000053684	human	mir769	C12orf66	-0.57323521476625	0.0011913416222906	107.983944140924	129.355156593938	86.6127316879096	0.0013337846423470848
ENSG00000100478|ENSMUSG00000020955	human	mir769	AP4S1	-0.624137802068406	0.0013084612602942	89.2646255731199	108.490805437738	70.0384457085017	0.0014491560194656193
ENSG00000184156|ENSMUSG00000056258	human	mir769	KCNQ3	-0.522502272441188	0.0020248128890796	107.042702482128	126.396578603354	87.6888263609017	0.0022186779529276466
ENSG00000142408|ENSMUSG00000053395	human	mir769	CACNG8	0.539893257237077	0.0021878615576063	125.866030030627	102.400988170843	149.331071890411	0.002372102530878409
ENSG00000180628|ENSMUSG00000024805	human	mir769	PCGF5	-0.558698898947462	0.0025824663361548	88.4047941767738	105.503114690918	71.3064736626297	0.0027707711731660874
ENSG00000010803|ENSMUSG00000000085	human	mir769	SCMH1	-0.56041410004588	0.0026920702375988	88.0013361321946	105.073462264864	70.9292099995251	0.0028585900461100657
ENSG00000141639|ENSMUSG00000024558	human	mir769	MAPK4	-0.58542683925984	0.003966654026505	83.9515205692443	100.954948452895	66.9480926855935	0.004169034333979744
ENSG00000107882|ENSMUSG00000025231	human	mir769	SUFU	-0.500973688497507	0.0052836467023685	111.643663304918	131.007151522826	92.2801750870104	0.005497127377211671
ENSG00000115561|ENSMUSG00000053119	human	mir769	CHMP3	-0.542960332747137	0.0055810834314445	87.7642416541762	104.273114206283	71.2553691020692	0.0057485159343878345
ENSG00000100285|ENSMUSG00000020396	human	mir769	NEFH	0.839819405622208	0.0068425059537322	182.79216749451	130.758871138501	234.82546385052	0.0069517363134583565
	human	mir769	ZNF385D	-0.512156041477708	0.0068842437278908	89.3550518848772	105.22671571375	73.4833880560043	0.0069517363134583565
ENSG00000168936|ENSMUSG00000019295	human	mir769	TMEM129	-0.513835075110503	0.008395544709716	87.2126639307915	102.75774110614	71.6675867554427	0.008395544709716
